zip,SAMPLE_ID,SAMPLE_ENERGY,green,mycellphone,payattn,considerproduct,veryhotdays,firstone,conscientiousrecycle,reduceenergy,realeffort,willingchanges,highenergyproblem,ccreal,scarce,solar,wind,muchasican,futurepower,phev
34639,40402966,14701,0,7.0,4.0,8.0,6.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,5.0,10.0,8.0,10.0
33898,40424776,5579,0,5.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,6.0,6.0,6.0,8.0,10.0,10.0,9.0,7.0,7.0
34432,30301116,14014,0,9.0,9.0,5.0,5.0,5.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0
33760,30301896,18217,0,9.0,9.0,10.0,9.0,2.0,3.0,6.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
28328,10114331,23389,0,9.0,6.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,6.0,5.0,9.0,6.0
34691,30314421,22476,0,3.0,8.0,5.0,9.0,7.0,10.0,10.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0
28403,20217116,7264,0,6.0,10.0,10.0,10.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,10.0,10.0,1.0
27597,20200341,19673,0,7.0,8.0,9.0,9.0,7.0,9.0,10.0,10.0,9.0,10.0,7.0,10.0,5.0,4.0,7.0,9.0,7.0
27604,20202971,15868,1,8.0,7.0,10.0,10.0,7.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,9.0,9.0,7.0,10.0,10.0
27613,10105336,8513,1,10.0,5.0,5.0,8.0,6.0,8.0,8.0,9.0,7.0,7.0,9.0,10.0,10.0,9.0,6.0,8.0,8.0
34690,30302496,13948,0,5.0,5.0,10.0,10.0,8.0,1.0,10.0,10.0,10.0,7.0,10.0,6.0,9.0,9.0,8.0,10.0,6.0
28387,10109856,12168,0,1.0,9.0,9.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,1.0
28374,20209411,24412,0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,10.0,7.0,9.0,9.0,8.0,9.0,9.0
27536,20204141,1051,1,7.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0
27863,20213771,22340,0,10.0,6.0,7.0,9.0,7.0,10.0,10.0,10.0,7.0,10.0,6.0,9.0,9.0,9.0,3.0,5.0,9.0
28530,20216881,9307,0,10.0,6.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,10.0,4.0,10.0,1.0
28412,20215606,11694,0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0
34691,40403316,9854,1,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
27545,20208296,20015,0,10.0,8.0,10.0,9.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,7.0,8.0,10.0
28530,10115871,16440,0,4.0,10.0,10.0,7.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,2.0
32779,30319031,17384,0,7.0,9.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0
28301,10114601,29032,0,8.0,8.0,10.0,5.0,3.0,3.0,8.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0
32807,30308126,3360,0,5.0,4.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,5.0,8.0,6.0
27542,10100951,28752,0,8.0,10.0,10.0,10.0,2.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,6.0
28371,10109426,21019,0,1.0,8.0,10.0,7.0,7.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,4.0
32826,30319566,20706,0,9.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,10.0,10.0,10.0,7.0,8.0,5.0
33844,40409961,29150,0,10.0,10.0,10.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
34788,40421781,16958,0,10.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,6.0,6.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
33760,30305591,7189,1,8.0,7.0,10.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,7.0,10.0,10.0,8.0,7.0
32828,40420486,13498,0,6.0,6.0,8.0,9.0,3.0,8.0,10.0,10.0,8.0,10.0,9.0,7.0,10.0,10.0,3.0,8.0,6.0
32818,30322956,15781,0,5.0,10.0,8.0,5.0,1.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0,6.0,10.0,9.0
33707,30303286,4433,0,10.0,9.0,8.0,10.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,7.0
32707,30320641,8329,0,8.0,10.0,9.0,9.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
27606,20207766,7761,0,9.0,8.0,8.0,9.0,5.0,9.0,7.0,10.0,8.0,7.0,9.0,7.0,10.0,10.0,8.0,6.0,6.0
27536,10105046,6562,0,7.0,10.0,7.0,9.0,4.0,7.0,7.0,10.0,9.0,7.0,9.0,7.0,7.0,7.0,7.0,9.0,7.0
27562,20203726,14085,0,1.0,10.0,9.0,5.0,1.0,5.0,10.0,10.0,5.0,10.0,5.0,10.0,10.0,10.0,9.0,10.0,9.0
27616,20203081,11186,1,10.0,10.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,8.0,9.0,10.0,10.0
27606,20208716,15465,1,5.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,9.0,5.0,10.0,9.0,5.0
27604,10105271,8191,0,1.0,9.0,10.0,10.0,1.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,7.0,10.0,5.0
27529,10103326,13201,0,5.0,10.0,9.0,8.0,5.0,8.0,8.0,9.0,7.0,9.0,5.0,8.0,9.0,9.0,6.0,6.0,6.0
27604,10104366,7790,0,3.0,8.0,8.0,8.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
27617,20204816,8817,0,3.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
27615,20207861,8574,1,10.0,10.0,4.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28562,20213816,23185,0,2.0,9.0,9.0,7.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,3.0,10.0,8.0,9.0,8.0
32159,40401256,7425,0,6.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
28451,20218336,20362,1,1.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
27520,10107986,21945,1,6.0,8.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,9.0,7.0,10.0,9.0
28732,10118661,20895,0,5.0,9.0,8.0,8.0,7.0,5.0,7.0,9.0,7.0,7.0,6.0,8.0,10.0,7.0,9.0,9.0,6.0
27518,20202141,11563,0,3.0,8.0,8.0,8.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,9.0,9.0,8.0,10.0,10.0
27607,10101216,19472,1,8.0,6.0,9.0,8.0,4.0,9.0,9.0,9.0,8.0,10.0,9.0,9.0,10.0,10.0,7.0,8.0,7.0
27540,20202481,13125,0,3.0,9.0,9.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,8.0,8.0,10.0,10.0,10.0
27612,10102456,13627,0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,9.0,5.0
29550,10111176,2388,0,5.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0
32750,30320276,13255,0,6.0,5.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0
29550,20209136,13480,1,1.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,10.0
33705,30305701,6633,0,10.0,7.0,10.0,9.0,9.0,7.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,10.0,5.0
32701,30321141,9788,0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,7.0,10.0,10.0
27612,20207976,9833,1,10.0,8.0,10.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,6.0,10.0,7.0
32725,30308491,10654,0,1.0,10.0,10.0,8.0,3.0,10.0,7.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0
34655,40406291,9726,1,1.0,7.0,8.0,8.0,4.0,4.0,8.0,8.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,6.0,5.0
33852,30311296,8391,1,10.0,7.0,10.0,10.0,6.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,6.0
34655,30314386,23932,0,1.0,8.0,10.0,5.0,1.0,1.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,5.0
29728,20210396,12857,0,5.0,8.0,9.0,9.0,1.0,5.0,10.0,9.0,10.0,10.0,8.0,10.0,9.0,9.0,10.0,10.0,1.0
32835,30309846,19588,0,10.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0
33765,30301576,22910,0,5.0,5.0,10.0,8.0,5.0,9.0,9.0,5.0,5.0,10.0,10.0,8.0,10.0,10.0,5.0,8.0,8.0
34688,40417086,15950,1,9.0,9.0,8.0,9.0,3.0,10.0,9.0,10.0,8.0,5.0,10.0,7.0,9.0,8.0,9.0,10.0,9.0
32828,30307791,7671,1,8.0,9.0,5.0,10.0,3.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,7.0
33781,40405831,8103,0,5.0,10.0,10.0,10.0,5.0,6.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0
33844,40424691,7588,1,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,6.0,10.0,10.0
32159,30313071,12142,0,5.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,8.0,10.0,1.0,8.0,8.0,8.0,10.0,10.0,3.0
27616,10106201,13053,1,1.0,10.0,7.0,7.0,4.0,10.0,9.0,10.0,10.0,10.0,10.0,5.0,9.0,9.0,5.0,8.0,10.0
33764,30315091,20457,0,10.0,8.0,10.0,10.0,5.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0
32784,40419766,23832,0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
33762,40404461,10125,1,5.0,9.0,8.0,9.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
33704,40414456,25889,1,8.0,7.0,10.0,7.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,10.0,10.0
27560,10101951,11383,1,5.0,7.0,7.0,9.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0
32130,40420411,13519,0,5.0,10.0,7.0,8.0,4.0,9.0,8.0,8.0,5.0,8.0,8.0,9.0,10.0,9.0,9.0,7.0,8.0
27520,10102946,16385,0,3.0,10.0,8.0,8.0,3.0,8.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0
34711,30309486,22079,0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,1.0,10.0,10.0,9.0,9.0,10.0
34472,40400681,8593,0,1.0,9.0,9.0,9.0,1.0,10.0,1.0,10.0,6.0,10.0,1.0,10.0,10.0,10.0,10.0,7.0,6.0
34652,40402921,11600,0,6.0,7.0,9.0,9.0,7.0,10.0,10.0,10.0,8.0,8.0,7.0,9.0,10.0,10.0,9.0,9.0,9.0
34758,40411656,8240,0,1.0,10.0,5.0,10.0,8.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
33707,30304351,10246,1,5.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0,7.0,7.0,10.0
33702,40403006,11725,0,5.0,10.0,5.0,9.0,6.0,9.0,10.0,10.0,8.0,5.0,10.0,7.0,6.0,6.0,10.0,7.0,7.0
34655,30301666,16678,0,1.0,10.0,10.0,5.0,5.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
27503,10104626,9432,0,9.0,7.0,7.0,6.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,5.0,5.0,8.0,8.0,8.0
27203,20211311,5808,0,10.0,8.0,9.0,8.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0
32825,40422871,13934,0,10.0,10.0,10.0,10.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,1.0
27573,20200676,22620,0,10.0,10.0,10.0,10.0,4.0,9.0,10.0,6.0,6.0,5.0,10.0,7.0,10.0,10.0,5.0,10.0,5.0
33703,40405421,5490,1,1.0,9.0,5.0,10.0,5.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,1.0
33837,30310476,11124,0,3.0,10.0,8.0,6.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
33764,30318501,12537,1,3.0,8.0,8.0,8.0,2.0,8.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,7.0,9.0,3.0
34601,40413781,8270,0,9.0,9.0,10.0,9.0,3.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
32826,40419231,21864,0,1.0,10.0,10.0,8.0,5.0,10.0,9.0,10.0,7.0,10.0,10.0,5.0,9.0,7.0,9.0,8.0,5.0
33761,40406201,4838,0,1.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0
33541,40416591,2949,1,6.0,8.0,9.0,8.0,6.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0
33702,30303681,7593,0,1.0,9.0,5.0,9.0,5.0,10.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,7.0,1.0
33763,30302136,25560,0,1.0,9.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,7.0,10.0,7.0,9.0,9.0,8.0,7.0,9.0
34481,40413511,6176,0,1.0,10.0,9.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,3.0,7.0,7.0,7.0,10.0,3.0,1.0
27609,20204431,5971,1,5.0,8.0,8.0,9.0,4.0,9.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0,7.0,10.0,10.0,6.0
28504,20218626,15480,0,6.0,8.0,8.0,6.0,10.0,8.0,7.0,10.0,10.0,10.0,8.0,6.0,8.0,10.0,10.0,9.0,5.0
32735,40419636,17164,1,2.0,10.0,10.0,9.0,1.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,5.0,7.0,10.0,10.0
27597,20208756,16339,0,1.0,8.0,9.0,10.0,3.0,6.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,3.0
33772,40403911,8105,0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
34683,40404336,23060,1,5.0,7.0,9.0,8.0,7.0,10.0,10.0,9.0,9.0,9.0,10.0,8.0,10.0,9.0,5.0,9.0,8.0
34685,40416841,20518,0,10.0,10.0,10.0,6.0,4.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0
27612,20203376,12671,0,5.0,7.0,10.0,8.0,5.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0
32789,40420166,14380,0,2.0,9.0,9.0,10.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,7.0,7.0,10.0,10.0,9.0
34787,40422436,20776,0,10.0,9.0,10.0,10.0,7.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,10.0,10.0,4.0,9.0,10.0
34788,30319536,19159,0,5.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0
34786,30323076,14345,1,5.0,10.0,10.0,10.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,10.0
29556,10108801,21339,0,2.0,8.0,10.0,10.0,2.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,10.0,10.0
34652,40417446,6965,1,7.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,3.0,9.0,9.0,8.0,8.0,8.0
33844,40410911,11444,1,7.0,8.0,9.0,5.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,9.0
33756,40403991,7018,0,10.0,9.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,1.0
34787,40411106,14459,1,10.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0
27298,20211396,8634,1,7.0,8.0,10.0,10.0,2.0,6.0,10.0,10.0,10.0,10.0,9.0,7.0,8.0,8.0,7.0,8.0,4.0
34746,40411721,9429,1,9.0,9.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0
33701,30317071,11673,0,6.0,10.0,9.0,9.0,8.0,6.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0
33707,30303186,14232,1,3.0,10.0,9.0,10.0,1.0,9.0,8.0,10.0,8.0,6.0,10.0,1.0,10.0,10.0,8.0,5.0,9.0
27511,10108141,14759,0,8.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,8.0,10.0,2.0
34684,30304166,16943,0,5.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
32701,30308016,8817,0,3.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0
32818,30324101,3237,0,5.0,8.0,10.0,8.0,2.0,5.0,9.0,10.0,8.0,8.0,10.0,9.0,10.0,10.0,6.0,9.0,9.0
28401,10116176,9065,0,1.0,7.0,5.0,8.0,5.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,3.0
28387,10109366,15149,0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,2.0
33770,30317826,963,1,6.0,8.0,7.0,7.0,6.0,9.0,9.0,9.0,7.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0
28412,20213391,18657,0,4.0,5.0,5.0,10.0,1.0,10.0,8.0,9.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,1.0
29550,20212301,6992,0,2.0,8.0,9.0,9.0,1.0,6.0,8.0,10.0,6.0,9.0,8.0,9.0,9.0,6.0,9.0,7.0,7.0
34655,40418361,2773,0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
33712,40416226,15127,1,4.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32828,40421916,6203,0,2.0,10.0,5.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,9.0,9.0,1.0
28412,10116901,11415,0,5.0,8.0,9.0,7.0,4.0,6.0,9.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,5.0
33859,30311091,12777,0,1.0,9.0,9.0,9.0,3.0,6.0,9.0,10.0,8.0,10.0,4.0,6.0,10.0,10.0,9.0,7.0,5.0
34683,40415661,15090,1,2.0,7.0,10.0,10.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,3.0,10.0,4.0,10.0,9.0,2.0
32828,30307136,36242,0,8.0,8.0,8.0,10.0,6.0,10.0,10.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,10.0
32708,30319111,26879,0,7.0,10.0,7.0,10.0,6.0,10.0,8.0,8.0,6.0,10.0,10.0,7.0,8.0,8.0,9.0,7.0,5.0
32825,30310536,10605,0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34756,30324886,22584,0,1.0,9.0,10.0,5.0,2.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,7.0,10.0,2.0
34695,30303566,9133,0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,8.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0
32726,30307241,19038,1,5.0,8.0,5.0,10.0,5.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0
34695,40405396,8949,1,2.0,7.0,9.0,8.0,2.0,6.0,8.0,10.0,10.0,8.0,10.0,6.0,10.0,9.0,7.0,10.0,5.0
32720,40406796,7061,0,10.0,10.0,8.0,8.0,6.0,6.0,10.0,10.0,8.0,10.0,7.0,8.0,10.0,10.0,6.0,10.0,7.0
32708,40420436,14231,0,6.0,10.0,9.0,8.0,3.0,9.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,6.0,10.0,8.0
27606,10107116,3417,0,5.0,8.0,8.0,10.0,2.0,7.0,7.0,7.0,6.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0
28365,10113941,18839,0,1.0,7.0,8.0,8.0,1.0,9.0,6.0,8.0,6.0,10.0,7.0,3.0,9.0,9.0,8.0,6.0,3.0
33825,30324871,9633,0,1.0,10.0,10.0,1.0,3.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,1.0
32750,30307316,11404,0,5.0,10.0,10.0,8.0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0
33558,30315716,14015,0,2.0,10.0,6.0,3.0,1.0,6.0,8.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
33872,40422851,11813,1,5.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,8.0,5.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0
33897,40409581,20939,0,3.0,9.0,8.0,8.0,4.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,2.0
33702,30317281,5499,0,2.0,6.0,9.0,9.0,1.0,6.0,8.0,9.0,7.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,2.0
34683,30305091,2823,1,4.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0
32668,30301196,13809,0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,7.0,10.0,3.0,10.0,6.0,2.0,10.0,10.0,5.0
27606,10104421,8085,1,9.0,6.0,8.0,9.0,2.0,10.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0
27882,20203461,10900,0,1.0,10.0,1.0,9.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0
28716,20219936,5782,1,8.0,6.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
34759,40409776,17746,0,3.0,9.0,5.0,4.0,2.0,9.0,10.0,10.0,8.0,10.0,9.0,10.0,8.0,9.0,7.0,9.0,8.0
33837,30324431,14721,0,4.0,9.0,9.0,9.0,5.0,9.0,9.0,10.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,5.0,8.0
27604,10105256,8013,0,10.0,8.0,8.0,10.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0
27529,10102501,13990,0,2.0,8.0,9.0,9.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,6.0,9.0,6.0
27529,10102881,16038,0,6.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,6.0,6.0,10.0,10.0,8.0
34691,40404176,9300,0,10.0,10.0,9.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,10.0,10.0
34698,40414376,17323,1,1.0,10.0,7.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0,7.0,10.0,10.0,8.0
28306,10115391,12603,0,2.0,8.0,8.0,4.0,4.0,8.0,8.0,10.0,8.0,10.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0
34442,40412811,30527,0,2.0,8.0,8.0,8.0,3.0,10.0,8.0,9.0,9.0,7.0,7.0,9.0,10.0,9.0,10.0,9.0,7.0
34711,40412361,14708,0,10.0,10.0,5.0,4.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
27330,20211346,7261,0,4.0,10.0,7.0,8.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,6.0
34689,40419006,3832,0,10.0,8.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,7.0,5.0
33714,30316576,3223,0,1.0,10.0,8.0,10.0,2.0,2.0,6.0,9.0,6.0,10.0,7.0,7.0,10.0,10.0,8.0,7.0,8.0
28504,20215006,11305,0,1.0,10.0,3.0,7.0,5.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,8.0,8.0,9.0,10.0,6.0
34491,30313426,7723,1,3.0,8.0,8.0,8.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,3.0,10.0,8.0
33771,30306146,5245,1,6.0,7.0,7.0,7.0,5.0,9.0,9.0,10.0,9.0,6.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0
